0.5000,детях,что
0.5000,детях,воспитание
1.0000,Лица,лица
1.0000,Родители,родители
1.0000,растаскивают,растаскивают
1.0000,домам.,домам
1.0000,жилисто,жилисто
0.5000,складывается,складывается
0.5000,складывается,что
1.0000,другую,другую
1.0000,сторону.,сторону
1.0000,Шаги,шаги
1.0000,раздавались,раздавались
1.0000,купались.,купались
1.0000,"Приближающиеся,
1.0000,вмешиваетесь,вмешиваетесь
1.0000,своё,своё
1.0000,дело?,дело
0.8889,деньги,деньги
0.1111,деньги,Сергей
1.0000,экзамен,экзамен
1.0000,математике.,математике
1.0000,счастлива,счастлива
1.0000,настоящим.,настоящим
1.0000,возражала.,возражала
1.0000,Лишь,лишь
1.0000,первая,первая
1.0000,фабрика,фабрика
1.0000,взвила,взвила
1.0000,дым,дым
1.0000,враждой,враждой
0.7500,рабочих,рабочих
0.1250,рабочих,двух
0.1250,рабочих,подожду
1.0000,вспыхнули,вспыхнули
1.0000,души.,души
1.0000,"Попробуй,
0.1111,голову,она
0.5556,голову,голову
0.1111,голову,Женя
0.1111,голову,Ольга
0.1111,голову,можешь
1.0000,поможет?,поможет
0.5000,помнил,его
0.5000,помнил,помнил
1.0000,Поставь,поставь
1.0000,будильник,будильник
1.0000,"Вези,
1.0000,чувствуешь?,чувствуешь
1.0000,было?,было
1.0000,Минуточку.,минуточку
1.0000,Скажи,дорогая
1.0000,Неведовский,неведовский
1.0000,кандидата.,кандидата
1.0000,толпа,толпа
1.0000,женщины,женщины
1.0000,шляпы,шляпы
1.0000,крыльцо,крыльцо
1.0000,карете.,карете
1.0000,тут?,тут
1.0000,Чай,чай
1.0000,настоящий!,настоящий
1.0000,"Сделав,
1.0000,предостерегающее,я
0.5000,суровое,наклонился
0.5000,суровое,суровое
0.1250,лицо,к
0.1250,лицо,и
0.5000,лицо,лицо
0.1250,лицо,угощаю
0.1250,лицо,я
1.0000,Обещаешь,обещаешь
1.0000,мне?...,мне
1.0000,повыдергают.,повыдергают
1.0000,"Милиционеры,
1.0000,свистят,останавливают
1.0000,свисточки,и
1.0000,Полезла,полезла
1.0000,кроликом,кроликом
1.0000,диван,диван
1.0000,проснулась.,проснулась
1.0000,Черкесск,черкесск
1.0000,Искание,искание
1.0000,Вронским,вронским
1.0000,создавшегося,создавшегося
1.0000,"Уничтожая,
0.2500,значения,одного
0.7500,значения,значения
1.0000,Передай,передай
1.0000,привет,привет
0.3333,тринадцать,тринадцать
0.3333,тринадцать,восемнадцать
0.3333,тринадцать,мне
1.0000,Поблагодари,что
0.5000,сказано,сказано
0.2500,сказано,случае
0.2500,сказано,мир
1.0000,обратное.,обратное
1.0000,старому,старому
1.0000,жить?,жить
1.0000,принимаю.,принимаю
1.0000,вагона.,вагона
1.0000,понравилось.,понравилось
1.0000,Сосны,сосны
1.0000,редко,редко
1.0000,вагоне.,вагоне
1.0000,осталось?,осталось
1.0000,любить,любить
1.0000,Сплошное,сплошное
1.0000,хулиганство!,хулиганство
1.0000,породе,породе
1.0000,воины.,воины
0.3333,спят,он
0.3333,спят,добудиться."
0.3333,спят,как
1.0000,"Тот,
1.0000,подавился,послушно
1.0000,проснулся.,проснулся
1.0000,велят,велят
1.0000,бизнес,бизнес
1.0000,ждали.,ждали
1.0000,Разногласие,разногласие
1.0000,народу.,народу
0.6667,прекрасная,прекрасная
0.3333,прекрасная,пойдемте
1.0000,женщина.,женщина
1.0000,выхожу,выхожу
1.0000,ухом,ухом
1.0000,попробуйте.,попробуйте
1.0000,Ан,ан
1.0000,доберет.,доберет
1.0000,Пять,пять
1.0000,суток.,суток
1.0000,принесли,а
1.0000,"Их,
1.0000,растащили,но
1.0000,совершенство.,совершенство
1.0000,Мечты,мечты
1.0000,семейной,семейной
1.0000,покатился,покатился
1.0000,смеху.,смеху
1.0000,пилюлю,пилюлю
1.0000,говорил.,говорил
1.0000,"Три,
0.5000,зуба,а
0.5000,зуба,его
1.0000,наверху,один
0.8333,включать,включать
0.1667,включать,массовой
0.6667,существующие,существующие
0.3333,существующие,укреплять
1.0000,запасы,запасы
1.0000,причинам.,причинам
1.0000,поддержкой.,поддержкой
1.0000,беседа?,беседа
0.6667,прошедшем,прошедшем
0.3333,прошедшем,которые
1.0000,рождения,рождения
1.0000,африканского,африканского
1.0000,"Судан,
0.3333,судебной,качеством
0.6667,судебной,судебной
1.0000,"Вообще-то,
0.3333,этом-то,или
0.6667,этом-то,этомто
1.0000,Рассмотрение,рассмотрение
0.7500,включает,включает
0.2500,включает,от
1.0000,Московскую,московскую
1.0000,конференцию,конференцию
0.6667,порождает,порождает
0.3333,порождает,экономические
1.0000,двойные,двойные
1.0000,стандарты.,стандарты
1.0000,выбранную,выбранную
1.0000,тему.,тему
1.0000,тремя,тремя
1.0000,предложениями.,предложениями
0.7500,общую,общую
0.2500,общую,сделать
1.0000,схему,схему
1.0000,объектов,объектов
1.0000,детализации,детализации
1.0000,выполняемых,выполняемых
1.0000,Терроризм,терроризм
1.0000,идущим,идущим
1.0000,планам,планам
1.0000,устремлениям.,устремлениям
0.7500,любил,любил
0.2500,любил,но
0.5000,слушать,слушать
0.5000,слушать,Сергей
1.0000,красоту,красоту
1.0000,природы.,природы
1.0000,выехали,выехали
1.0000,слободы,слободы
1.0000,помчались,помчались
1.0000,гладкой,гладкой
1.0000,дороге.,дороге
1.0000,подойти.,подойти
0.6667,подтвердили,подтвердили
0.3333,подтвердили,эти
1.0000,споров.,споров
1.0000,Стратегией,стратегией
1.0000,администрации,администрации
1.0000,Буша,буша
1.0000,предусматривалась,предусматривалась
1.0000,оккупация;,оккупация
1.0000,стратегия,стратегия
1.0000,Обамы,обамы
1.0000,освобождении.,освобождении
1.0000,Сотрудничество,сотрудничество
1.0000,главном,главном
1.0000,потребовал,потребовал
1.0000,коменданту.,коменданту
1.0000,"Растет,
0.3333,бумаги,был
0.3333,бумаги,ждать
0.3333,бумаги,бумаги
1.0000,Ткет,ткет
1.0000,ткач,ткач
1.0000,ткани,ткани
0.6250,платье,платье
0.1250,платье,в
0.1250,платье,Женя
0.1250,платье,ребятами
1.0000,Тане.,тане
1.0000,науки.,науки
1.0000,Коста-Рике,костарике
0.2000,коснусь,для
0.8000,коснусь,коснусь
0.3333,моментов,имеют
0.6667,моментов,моментов
1.0000,Отговориться,отговориться
1.0000,страдаем,страдаем
1.0000,Фонду,фонду
1.0000,финансовую,финансовую
1.0000,незаметно,незаметно
0.3750,вышла,вышла
0.1250,вышла,чтобы
0.1250,вышла,хотя
0.1250,вышла,сватовству
0.1250,вышла,за
0.1250,вышла,поздравлениями
1.0000,перекресток,перекресток
1.0000,огороженных,огороженных
1.0000,садами,садами
1.0000,улиц.,улиц
1.0000,равноправного,равноправного
1.0000,задействования,недоступны
1.0000,"Школы,
0.5000,используются,снайперских
0.5000,используются,используются
0.5000,содержания,баз."
0.5000,содержания,должна
1.0000,подчеркиваю,что
1.0000,инициативу.,инициативу
1.0000,Ночь,ночь
1.0000,тихая,тихая
1.0000,морозная.,морозная
1.0000,Опустынивание,опустынивание
1.0000,грозит,грозит
0.8000,подорвать,подорвать
0.2000,подорвать,политическом
1.0000,разжигают,ведут
0.2000,раза,всего
0.8000,раза,раза
1.0000,продемонстрировал,внимания
0.3333,преодолевать,сообщества."
0.6667,преодолевать,преодолевать
1.0000,Мужественные,мужественные
0.7273,заслуживают,заслуживают
0.0909,заслуживают,числе
0.0909,заслуживают,зачастую
0.0909,заслуживают,направленные
1.0000,четкого,четкого
1.0000,проявления,проявления
1.0000,солидарности.,солидарности
1.0000,"«А,
1.0000,"Программы,
1.0000,стимулируются,«холодной
0.5000,ядерными,войны»."
0.5000,ядерными,ядерными
0.6000,выбрал,выбрал
0.2000,выбрал,когда
0.2000,выбрал,которой
1.0000,метод,метод
1.0000,минул.,минул
1.0000,сомневайтесь,Ливия
1.0000,ослабления,ослабления
1.0000,напряженности,напряженности
1.0000,посредники,посредники
1.0000,Джубой,джубой
1.0000,Хартумом.,хартумом
1.0000,девятом,девятом
1.0000,директор,директор
1.0000,института.,института
1.0000,Каким-то,какимто
1.0000,очутилась,очутилась
0.6667,берегу,берегу
0.3333,берегу,двое."
1.0000,речки.,речки
1.0000,Исполнение,исполнение
1.0000,ордеров,ордеров
1.0000,арест,арест
1.0000,положит,положит
1.0000,преступлениям,преступлениям
1.0000,Дарфуре.,дарфуре
1.0000,кое,кое
1.0000,чём,чём
1.0000,покаяться.,покаяться
1.0000,Норвегия,норвегия
1.0000,активным,активным
1.0000,партнером,партнером
1.0000,процессе.,процессе
0.5000,последним,последним
0.2500,последним,кубинское
0.2500,последним,мимо
0.8571,шагом,шагом
0.0714,шагом,целей
0.0714,шагом,но
1.0000,шагом.,шагом
0.5000,объяснения,координаторы
0.5000,объяснения,объяснения
1.0000,Пропел,пропел
1.0000,деревянный,деревянный
0.5000,рог,рог
0.5000,рог,к
1.0000,пастуха.,пастуха
1.0000,Касательно,касательно
1.0000,расщепляющихся,расщепляющихся
1.0000,материалов,материалов
1.0000,договоренности,договоренности
1.0000,спрятанная,спрятанная
1.0000,спиной,спиной
1.0000,рука,рука
1.0000,револьвером,револьвером
0.6667,невольно,невольно
0.3333,невольно,в
1.0000,опустилась.,опустилась
0.1250,показалось,кусты
0.2500,показалось,показалось
0.1250,показалось,по-видимому
0.1250,показалось,тихонько
0.1250,показалось,что
0.1250,показалось,это
0.1250,показалось,как-то
1.0000,подчеркивается,подчеркивается
0.8571,механизмов,механизмов
0.1429,механизмов,учрежденных
1.0000,расщепляющемуся,расщепляющемуся
1.0000,материалу.,материалу
0.3333,успел,как
0.1667,успел,уж
0.5000,успел,успел
0.3333,перевернуть,он
0.6667,перевернуть,перевернуть
1.0000,страниц,остановил
1.0000,Лидеры,лидеры
1.0000,удваивают,удваивают
0.5000,демократического,демократического
0.5000,демократического,сегодня
1.0000,правления.,правления
1.0000,характеризует,искренность
1.0000,"Мой,
0.2000,коллега,представитель
0.2000,коллега,министр
0.6000,коллега,коллега
1.0000,выделанным,произведя
1.0000,Непал,непал
1.0000,стратегическое,стратегическое
1.0000,ядерный,ядерный
1.0000,последующая,последующая
1.0000,активной,активной
0.8571,важности,важности
0.1429,важности,органа."
1.0000,обучения.,обучения
1.0000,Креативное,креативное
1.0000,агенство,агенство
1.0000,накреативило,накреативило
1.0000,кучу,кучу
0.8000,призвал,призвал
0.2000,призвал,изменением
1.0000,защитой.,защитой
1.0000,Углубленное,углубленное
1.0000,переговоры.,переговоры
0.5000,ошибиться,него
0.5000,ошибиться,занеможешь
0.7692,добились,добились
0.1538,добились,на
0.0769,добились,но
1.0000,"Сегодняшняя,
1.0000,обязанностям,обязанностям
1.0000,Затяжные,затяжные
1.0000,Восточной,восточной
1.0000,Дипу,дипу
1.0000,Мони.,мони
1.0000,выпускали,выпускали
1.0000,Меры,меры
1.0000,празднованию.,празднованию
1.0000,вносит,вносит
1.0000,лепту,лепту
1.0000,"Генеральная,
1.0000,совещательным,органом
1.0000,конвенциям,конвенциям
1.0000,строгое,строгое
1.0000,выполнение.,выполнение
0.8000,здоровья,здоровья
0.1000,здоровья,сформулированных
0.1000,здоровья,Вашей
1.0000,заявляют,заявляют
0.6667,решительной,решительной
0.3333,решительной,от
1.0000,Какая-то,какаято
1.0000,муха,муха
1.0000,укусила.,укусила
1.0000,"Здравствуйте,
1.0000,сына?,сына
1.0000,встаньте-ка.,встаньтека
1.0000,надо?,надо
1.0000,терпит,терпит
1.0000,приблизительности.,приблизительности
1.0000,молитве.,молитве
1.0000,называем,называем
1.0000,трусливые,трусливые
1.0000,атаки,атаки
1.0000,террористов,террористов
1.0000,войной.,войной
1.0000,статистикой,статистикой
1.0000,химической,химической
1.0000,промышленности.,промышленности
1.0000,тронете,пожалуюсь
1.0000,"Редактор,
1.0000,дороге,дороге
1.0000,едут,едут
1.0000,военные.,военные
1.0000,Заходи,заходи
1.0000,мамонт,мамонт
1.0000,какой-то.,какойто
0.5000,лишили,лишили
0.5000,лишили,а
1.0000,слова?,слова
1.0000,"Вчера,
1.0000,выпить?,выпить
0.2500,стою,поблагодарить
0.5000,стою,стою
0.2500,стою,жмурюсь
1.0000,Пойду,пойду
1.0000,подкреплюсь,подкреплюсь
1.0000,начну,начну
1.0000,метать,метать
1.0000,бисер.,бисер
1.0000,Протянуть,протянуть
1.0000,случая.,случая
0.5000,прочим,ты
0.5000,прочим,меня
1.0000,гостиной,где
1.0000,чем-нибудь,интеллектуальном."
1.0000,"Шузы,
0.1000,носят,высоком
0.8000,носят,носят
0.1000,носят,как
1.0000,"Приятно,
1.0000,познакомиться,Этна."
0.6667,выражаю,выражаю
0.1667,выражаю,народу
0.1667,выражаю,не
0.6667,соболезнование,соболезнование
0.3333,соболезнование,с
1.0000,сочувствие,сочувствие
1.0000,урагана,урагана
1.0000,«Айрин».,айрин
1.0000,Хотелось,хотелось
1.0000,частному,частному
1.0000,ходим?,ходим
1.0000,шее,просто…
1.0000,пионерский,негодяй."
1.0000,Дым,дым
1.0000,отечества,отечества
1.0000,сладок,сладок
1.0000,приятен.,приятен
1.0000,московского,московского
1.0000,вокзала,вокзала
1.0000,успела,успела
1.0000,отцу.,отцу
1.0000,Виски,виски
1.0000,бокал,бокал
1.0000,освободилось,освободилось
1.0000,начальника,начальника
1.0000,оставайтесь,оставайтесь
1.0000,допоздна.,допоздна
1.0000,"Вера,
1.0000,ухаживать,ухаживать
1.0000,идущими,идущими
1.0000,намерениями.,намерениями
1.0000,боятся.,боятся
1.0000,писали?,писали
1.0000,министр?,министр
1.0000,составлении,составлении
1.0000,указателя,указателя
1.0000,имен,имен
1.0000,редактору,редактору
1.0000,оказал,оказал
1.0000,В.,в
1.0000,С.,с
1.0000,Мишин.,мишин
0.8333,скажу,скажу
0.1667,скажу,ставки
1.0000,честно:,честно
1.0000,Бубликовым,бубликовым
1.0000,неплохо.,неплохо
1.0000,""шузы""?",шузы
1.0000,Одни,одни
1.0000,винтовки,винтовки
1.0000,победы,победы
1.0000,принесут.,принесут
1.0000,экологичной,экологичной
1.0000,выползла,выползла
1.0000,светло-рыжая,светлорыжая
1.0000,собака.,собака
1.0000,конституционного,конституционного
1.0000,Котд'Ивуаре.,котдивуаре
1.0000,Завоевания,завоевания
1.0000,малые.,малые
1.0000,адекватно,адекватно
1.0000,отразить,отразить
1.0000,структуру,структуру
1.0000,Глобальные,глобальные
0.8571,партнерства,партнерства
0.1429,партнерства,Организации
1.0000,неотъемлемым,неотъемлемым
1.0000,хаоса.,хаоса
1.0000,заслуживающим,заслуживающим
1.0000,одобрения.,одобрения
1.0000,транспарентно.,транспарентно
0.3333,палестинский,и
0.6667,палестинский,палестинский
1.0000,посреднический,посреднический
1.0000,субрегиональных,субрегиональных
1.0000,Пятое,пятое
1.0000,лекарствам,лекарствам
1.0000,технологиям.,технологиям
1.0000,принесло,принесло
1.0000,китайскому,китайскому
1.0000,процветанию.,процветанию
1.0000,состоялась,состоялась
1.0000,Мацумото,мацумото
1.0000,августе.,августе
1.0000,Движения,движения
1.0000,неприсоединения.,неприсоединения
1.0000,"Считаю,
1.0000,мотивировало,мотивировало
1.0000,добровольцами,добровольцами
1.0000,степенью,степенью
1.0000,риска?,риска
1.0000,"Миссия,
1.0000,Полномочия,полномочия
0.8571,принято,принято
0.1429,принято,разоружению
1.0000,являлось,являлось
1.0000,Шкала,шкала
1.0000,расходов,расходов
1.0000,тобой?,тобой
1.0000,медлить,медлить
1.0000,порождается,не
1.0000,нищета,развитие."
1.0000,ниспослана,ниспослана
1.0000,небес;,небес
1.0000,"Мачеха,
1.0000,"Достигнут,
1.0000,немалый,но
0.1429,подчеркиваем,что
0.7143,подчеркиваем,подчеркиваем
0.1429,подчеркиваем,члены
1.0000,инициаторами,инициаторами
1.0000,безъядерной,безъядерной
0.8000,высокой,высокой
0.2000,высокой,женщиной
1.0000,плотностью,плотностью
0.8000,остановлюсь,остановлюсь
0.2000,остановлюсь,опыт
1.0000,поочередно,поочередно
1.0000,каждом,каждом
1.0000,"Латвия,
1.0000,Возможность,возможность
1.0000,манипулирования,манипулирования
1.0000,концепцией,концепцией
0.8462,ответственности,ответственности
0.0769,ответственности,оказал
0.0769,ответственности,ощущаем."
1.0000,продемонстрирована.,продемонстрирована
1.0000,"Нигде,
0.8333,приоритетных,приоритетных
0.1667,приоритетных,Организацией
1.0000,табакокурением.,табакокурением
1.0000,сфере.,сфере
1.0000,"Голый,
1.0000,живот,видно
0.5000,Открой,открой
0.2500,Открой,приказал
0.2500,Открой,или
1.0000,вкладку,вкладку
0.5000,выскочил,выскочил
0.5000,выскочил,—
1.0000,Иваныч!,иваныч
1.0000,чести.,чести
1.0000,плакать.,плакать
1.0000,наклоняется,наклоняется
1.0000,вперёд,вперёд
1.0000,смотрит,смотрит
1.0000,половые,половые
1.0000,органы.,органы
1.0000,шестнадцать,шестнадцать
1.0000,поднимается,то
0.3333,спор,победителем
0.6667,спор,спор
1.0000,презрительно,презрительно
0.7500,почувствовал,почувствовал
0.2500,почувствовал,собирается
1.0000,Жила,жила
1.0000,четвероногая,четвероногая
1.0000,ворона.,ворона
1.0000,"Вначале,
1.0000,Зайцы,зайцы
1.0000,плакали,плакали
1.0000,чесали,чесали
1.0000,задними,задними
1.0000,ногами,ногами
1.0000,уши.,уши
1.0000,ждала,ждала
1.0000,обрадовалась.,обрадовалась
1.0000,манера.,манера
1.0000,"Два,
0.5000,товарища,старый
0.5000,товарища,товарища
1.0000,заговорила,заговорила
1.0000,первой.,первой
1.0000,ручку,ручку
1.0000,кассе,кассе
1.0000,вертела.,вертела
1.0000,Дамочка,дамочка
1.0000,посмотрела,посмотрела
1.0000,много.,много
1.0000,Были,были
1.0000,сумерки.,сумерки
1.0000,везет,везет
1.0000,причащать,причащать
1.0000,тайны,тайны
1.0000,рая.,рая
1.0000,помочь?,помочь
1.0000,"Письмо,
1.0000,Маляр,маляр
1.0000,отпихивался,отпихивался
0.8000,стены,стены
0.2000,стены,привез."
1.0000,ногами.,ногами
1.0000,уставал.,уставал
1.0000,Нечто,нечто
1.0000,водочки,водочки
1.0000,ребятам?,ребятам
1.0000,спала,спала
1.0000,еще.,еще
1.0000,выгнал,выгнал
1.0000,старуху?,старуху
1.0000,"Жила,
1.0000,Надеюсь,—
1.0000,горячий!,Квакин."
0.6667,магазина,магазина
0.3333,магазина,в
1.0000,булочную.,булочную
1.0000,говорит.,говорит
1.0000,Ниже,ниже
1.0000,сот,сот
1.0000,метров,метров
1.0000,опускайся.,опускайся
1.0000,четырнадцать,четырнадцать
1.0000,погоду,погоду
1.0000,тёщу,тёщу
1.0000,пивом,пивом
1.0000,гонять.,гонять
1.0000,полк,позором
1.0000,развод.,развод
1.0000,рад.,рад
0.6667,сердито,сердито
0.3333,сердито,пошел
1.0000,гимназии,гимназии
1.0000,учились!,учились
1.0000,тонкий.,тонкий
1.0000,разум.,разум
1.0000,качеством,его
1.0000,люблю.,люблю
1.0000,"Помню,
1.0000,Нравственная,нравственная
1.0000,роде.,роде
0.5000,умел,умел
0.5000,умел,то
0.8000,сидеть,сидеть
0.2000,сидеть,что
0.5000,стуле,стуле
0.5000,стуле,все
1.0000,падал.,падал
1.0000,Бомбы-пулеметы!,бомбыпулеметы
1.0000,Общество,общество
1.0000,выразило,выразило
1.0000,желание.,желание
1.0000,запирают,окна."
1.0000,карие,карие
1.0000,глазки.,глазки
0.5000,цвет,только
0.5000,цвет,красный
1.0000,принадлежал,принадлежал
0.7000,таким,таким
0.0500,таким,разоружения
0.0500,таким,кому
0.0500,таким,практическую
0.0500,таким,к
0.0500,таким,аллергическим
0.0500,таким,Бразилия
1.0000,предметы,предметы
1.0000,оранжевые.,оранжевые
1.0000,слабая,слабая
1.0000,отнять,отнять
1.0000,флейту.,флейту
1.0000,нахмурился.,нахмурился
0.1250,лежала,уткнувшись
0.5000,лежала,лежала
0.1250,лежала,лежал."
0.1250,лежала,повернувшись
0.1250,лежала,написать
0.5000,порога,в
0.5000,порога,порога
0.2500,выбор,делают
0.7500,выбор,выбор
1.0000,подхожу,и
0.5000,завершению,хотел
0.5000,завершению,завершению
0.6923,отвечает,отвечает
0.0769,отвечает,арабских
0.0769,отвечает,в
0.0769,отвечает,он
0.0769,отвечает,что
0.9167,интересам,интересам
0.0833,интересам,и
1.0000,Свобода,свобода
0.6667,реальный,реальный
0.3333,реальный,проявилась
0.8333,ключ,ключ
0.1667,ключ,квитанция
1.0000,наращиванию,наращиванию
1.0000,темпов,темпов
1.0000,Морено,морено
1.0000,Окампо.,окампо
1.0000,"Ага,
1.0000,Наибольшую,наибольшую
1.0000,массы,массы
1.0000,атома,атома
1.0000,ядро.,ядро
1.0000,экспертов?,экспертов
1.0000,крыльцу,замок
0.3333,проверить,у
0.6667,проверить,проверить
1.0000,поддержит,поддержит
1.0000,угрозой.,угрозой
0.2000,Беларусь,по
0.8000,Беларусь,беларусь
1.0000,Синий,синий
0.6667,трамвай,трамвай
0.3333,трамвай,посмотрев
1.0000,ездит,ездит
0.5000,улицам,улицам
0.5000,улицам,спать
0.8333,третий,третий
0.1667,третий,свисток
1.0000,месяц.,месяц
1.0000,власти?,власти
1.0000,палестинцев.,палестинцев
0.5000,прискорбной,отреагировало
0.5000,прискорбной,прискорбной
1.0000,револьвер.,револьвер
1.0000,пользуешься,узнаёшь
1.0000,объездами,местность
1.0000,пунктах,пунктах
1.0000,приветствовала,приветствовала
1.0000,многочисленная,многочисленная
1.0000,ликующая,ликующая
1.0000,"Поставив,
1.0000,опираясь,кресле."
1.0000,Ягоды,ягоды
1.0000,созрели.,созрели
1.0000,обнадеживающая,обнадеживающая
1.0000,перспектива.,перспектива
1.0000,объединить,объединить
1.0000,разговоры,разговоры
1.0000,слышал,слышал
1.0000,улицах.,улицах
1.0000,"Уходи,
1.0000,Госпожа,госпожа
1.0000,Кузнецова,кузнецова
1.0000,ушибла,ушибла
1.0000,нос.,нос
1.0000,Марина,марина
1.0000,красила,красила
1.0000,ногти.,ногти
0.5000,Вова,вова
0.5000,Вова,-
1.0000,бога.,бога
1.0000,"Наверное,
1.0000,собака,собака
1.0000,ощенилась.,ощенилась
1.0000,провоцирует,провоцирует
1.0000,негодной,негодной
1.0000,девчонкой,девчонкой
0.5000,хлебнешь,хлебнешь
0.5000,хлебнешь,Ольга."
1.0000,горя!,горя
1.0000,огорченно,огорченно
1.0000,воскликнула,воскликнула
0.2000,обращаемся,кому
0.6000,обращаемся,обращаемся
0.2000,обращаемся,обеспечить
1.0000,чувству,Гаити
1.0000,"Нету,
1.0000,"Заглядывая,
1.0000,злых,злых
1.0000,старых,старых
1.0000,вдовиц,вдовиц
1.0000,чистота.,чистота
1.0000,прилагается,не
1.0000,знаете.,знаете
1.0000,порождено,и
1.0000,подавлении,подавлении
0.7500,применяется,применяется
0.2500,применяется,как
1.0000,чудовищное,чудовищное
0.5000,совершаются,совершаются
0.5000,совершаются,ней
1.0000,убийства.,убийства
1.0000,отразила,отразила
1.0000,тогдашнее,тогдашнее
1.0000,настроение,настроение
1.0000,социалисток,социалисток
1.0000,наклонил,наклонил
0.5000,вежливо,вежливо
0.5000,вежливо,но
1.0000,ответил.,ответил
1.0000,слово?,слово
1.0000,планов,планов
1.0000,освобожденных,освобожденных
1.0000,секторов.,секторов
1.0000,"Нынешняя,
1.0000,вносим,вносим
1.0000,информационно-коммуникационных,информационнокоммуникационных
1.0000,открывшихся,открывшихся
1.0000,возможностей.,возможностей
1.0000,седой,седой
1.0000,лохматый,лохматый
1.0000,старик.,старик
1.0000,воздушное,воздушное
0.5000,сообщение,сообщение
0.5000,сообщение,выступил
1.0000,Ростовом-на-Дону,ростовомнадону
1.0000,Барнаулом?,барнаулом
1.0000,невероятно,прогресс
1.0000,"Первая,
1.0000,специальная,посвященная
1.0000,"Справа,
1.0000,мастер-классах,мастерклассах
1.0000,ребята,ребята
1.0000,спрашивают.,спрашивают
1.0000,Первым,первым
1.0000,Ирландия,ирландия
0.8000,основного,основного
0.2000,основного,под
1.0000,тезисом.,тезисом
1.0000,Предметом,предметом
1.0000,социологии,социологии
1.0000,общественное,общественное
1.0000,сознание.,сознание
1.0000,здорово.,здорово
1.0000,Выключить,выключить
1.0000,гостиной!,гостиной
1.0000,точно.,точно
1.0000,дайте,дайте
1.0000,"Волшебников,
1.0000,Фигура,фигура
1.0000,пустился,пустился
1.0000,хитрость.,хитрость
1.0000,отводит,отводит
1.0000,приоритет,приоритет
1.0000,залогу,залогу
1.0000,Недавние,недавние
1.0000,представление.,представление
1.0000,относилось,относилось
1.0000,здание,здание
1.0000,незамедлительные,незамедлительные
1.0000,"Галина,
1.0000,Геннадьевна,пожалуйста
1.0000,обеда,обеда
1.0000,вытряхнул,вытряхнул
1.0000,скатерть.,скатерть
0.7500,обсуждать,обсуждать
0.2500,обсуждать,это
1.0000,выносить,выносить
1.0000,Первому,первому
1.0000,комитету,комитету
1.0000,психиатру?,психиатру
1.0000,невиданным,нравственного
1.0000,разрушительным,свойства."
1.0000,ответили.,ответили
0.6000,гарантии,гарантии
0.2000,гарантии,обладающих
0.2000,гарантии,несомненно
1.0000,морально,морально
1.0000,неоспоримы.,неоспоримы
1.0000,"Пока,
0.5000,предусмотреть,солнца."
0.5000,предусмотреть,как
1.0000,воду.,воду
1.0000,знакомы.,знакомы
1.0000,примчатся…,и
0.7500,втором,втором
0.2500,втором,блестяще
0.8333,совещании,совещании
0.1667,совещании,организованном
1.0000,рассмотрены,рассмотрены
1.0000,регулируемого,регулируемого
1.0000,Успешные,успешные
0.6667,соглашения,соглашения
0.1111,соглашения,а
0.1111,соглашения,Таиландом."
0.1111,соглашения,не
1.0000,компромиссов,компромиссов
1.0000,"Пыли,
1.0000,Программа,программа
1.0000,подверглась,подверглась
1.0000,некоторому,некоторому
1.0000,итоговому,итоговому
1.0000,документу,документу
1.0000,текущей,текущей
1.0000,встречи.,встречи
1.0000,Совещание,совещание
1.0000,выдвинуло,выдвинуло
1.0000,достойных,достойных
1.0000,инициатив.,инициатив
0.3333,потребуются,и
0.6667,потребуются,потребуются
1.0000,управленческие,уязвимых
0.3333,учреждения,районах."
0.3333,учреждения,кто
0.3333,учреждения,которых
1.0000,обычный,обычный
0.5000,час,час
0.5000,час,он
1.0000,ночной,ночной
1.0000,туалет.,туалет
1.0000,дана,вышивать
1.0000,временную,временную
1.0000,сроком,сроком
0.6667,вода,вода
0.3333,вода,необходимо
0.6667,благосостояния,благосостояния
0.3333,благосостояния,что
1.0000,социального,социального
1.0000,"Василий,
1.0000,Лукич,что
1.0000,незаменимой.,незаменимой
1.0000,передней,передней
1.0000,услыхал,услыхал
1.0000,удаляющиеся,удаляющиеся
1.0000,свидание,свидание
1.0000,всё-таки,всётаки
1.0000,важно.,важно
1.0000,Неформальное,неформальное
1.0000,образование,образование
1.0000,Мастерство,мастерство
1.0000,молодежного,молодежного
1.0000,оркестра,оркестра
1.0000,Симона,симона
1.0000,Боливара,боливара
0.5000,признано,признано
0.5000,признано,момент
1.0000,тяжесть,тяжесть
1.0000,Дань,дань
1.0000,Барбадоса.,барбадоса
1.0000,перестройка.,перестройка
1.0000,задуматься,задуматься
1.0000,Степанович.,степанович
0.8333,Двадцать,двадцать
0.1667,Двадцать,–
0.9167,тысячи,тысячи
0.0833,тысячи,все
1.0000,учатся,учатся
1.0000,медицинских,медицинских
1.0000,вузах.,вузах
1.0000,чаяний,чаяний
1.0000,"Рябинин,
1.0000,Половинчатый,половинчатый
1.0000,поэтапный,поэтапный
0.9000,чему,чему
0.1000,чему,похвал
1.0000,приведет.,приведет
1.0000,прожить,прожить
1.0000,часа.,часа
1.0000,"Государства-члены,
1.0000,преамбулы.,преамбулы
1.0000,"Англичане,
1.0000,чувствительное,чувствительное
0.6667,некоторым,некоторым
0.1667,некоторым,они
